spend_id,campaign_id,spend_date,amount_spent,impressions,clicks
1916,REFERRAL,2026-07-08,11325.26,43000,2897
1917,FB_JAN,2026-07-09,8773.95,28882,1227
1918,GOOGLE_SEARCH,2026-07-09,6837.43,33447,412
1919,INSTA_REEL,2026-07-09,4400.62,1390,2998
1920,REFERRAL,2026-07-09,13005.24,29813,2053
1921,FB_JAN,2026-07-10,2403.82,42062,1887
1922,GOOGLE_SEARCH,2026-07-10,10325.77,16442,1058
1923,INSTA_REEL,2026-07-10,10676.58,12313,925
1924,REFERRAL,2026-07-10,13316.97,4496,1538
1925,FB_JAN,2026-07-11,5621.8,2843,1919
1926,GOOGLE_SEARCH,2026-07-11,9808.76,39027,1318
1927,INSTA_REEL,2026-07-11,9101.43,20057,706
1928,REFERRAL,2026-07-11,1570.41,41557,2504
1929,FB_JAN,2026-07-12,10838.09,40551,2176
1930,GOOGLE_SEARCH,2026-07-12,9859.03,46472,1470
1931,INSTA_REEL,2026-07-12,9060.24,42442,1194
1932,REFERRAL,2026-07-12,1242.12,20148,163
1933,FB_JAN,2026-07-13,8011.58,18276,1560
1934,GOOGLE_SEARCH,2026-07-13,5588.66,30022,1804
1935,INSTA_REEL,2026-07-13,2623.53,14772,2674
1936,REFERRAL,2026-07-13,10510.86,40802,815
1937,FB_JAN,2026-07-14,12184.25,4229,1884
1938,GOOGLE_SEARCH,2026-07-14,9461.31,45404,2808
1939,INSTA_REEL,2026-07-14,7839.63,10921,1321
1940,REFERRAL,2026-07-14,9673.61,22734,2419
1941,FB_JAN,2026-07-15,12762.94,18019,2484
1942,GOOGLE_SEARCH,2026-07-15,1049.94,37102,1760
1943,INSTA_REEL,2026-07-15,14244.43,31010,2562
1944,REFERRAL,2026-07-15,8530.86,16120,2083
1945,FB_JAN,2026-07-16,5638.01,30502,686
1946,GOOGLE_SEARCH,2026-07-16,3083.7,9765,1172
1947,INSTA_REEL,2026-07-16,614.37,36558,744
1948,REFERRAL,2026-07-16,6662.05,9357,2422
1949,FB_JAN,2026-07-17,8086.84,21892,2609
1950,GOOGLE_SEARCH,2026-07-17,10497.4,42068,2968
1951,INSTA_REEL,2026-07-17,10410.89,32950,1133
1952,REFERRAL,2026-07-17,6013.85,21483,581
1953,FB_JAN,2026-07-18,8621.66,36537,1307
1954,GOOGLE_SEARCH,2026-07-18,6413.25,18965,647
1955,INSTA_REEL,2026-07-18,13827.64,38773,1540
1956,REFERRAL,2026-07-18,6343.37,25953,731
1957,FB_JAN,2026-07-19,13814.74,17222,453
1958,GOOGLE_SEARCH,2026-07-19,12681.74,9104,291
1959,INSTA_REEL,2026-07-19,8885.8,30556,2587
1960,REFERRAL,2026-07-19,5927.21,19350,218
1961,FB_JAN,2026-07-20,11638.92,25390,2310
1962,GOOGLE_SEARCH,2026-07-20,2148.37,18906,1987
1963,INSTA_REEL,2026-07-20,8691.33,37277,1393
1964,REFERRAL,2026-07-20,9859.23,12844,1794
1965,FB_JAN,2026-07-21,1476.12,22381,206
1966,GOOGLE_SEARCH,2026-07-21,2875.55,43570,412
1967,INSTA_REEL,2026-07-21,7775.25,17796,1277
1968,REFERRAL,2026-07-21,14329.9,27815,1494
1969,FB_JAN,2026-07-22,6599.0,16433,2754
1970,GOOGLE_SEARCH,2026-07-22,4759.76,14937,761
1971,INSTA_REEL,2026-07-22,10669.23,33902,634
1972,REFERRAL,2026-07-22,4212.14,15007,826
1973,FB_JAN,2026-07-23,5981.22,31790,1386
1974,GOOGLE_SEARCH,2026-07-23,11562.96,48178,1492
1975,INSTA_REEL,2026-07-23,8854.58,38877,2175
1976,REFERRAL,2026-07-23,9823.49,17050,469
1977,FB_JAN,2026-07-24,11569.79,26956,2990
1978,GOOGLE_SEARCH,2026-07-24,9744.78,39757,2945
1979,INSTA_REEL,2026-07-24,7127.86,10063,371
1980,REFERRAL,2026-07-24,10788.68,20196,1906
1981,FB_JAN,2026-07-25,9424.01,28943,2945
1982,GOOGLE_SEARCH,2026-07-25,11680.1,13937,1027
1983,INSTA_REEL,2026-07-25,2781.98,17434,946
1984,REFERRAL,2026-07-25,11211.06,3529,583
1985,FB_JAN,2026-07-26,8906.02,3285,1488
1986,GOOGLE_SEARCH,2026-07-26,1202.75,25371,1932
1987,INSTA_REEL,2026-07-26,10135.39,5157,784
1988,REFERRAL,2026-07-26,14856.53,46263,2132
1989,FB_JAN,2026-07-27,11642.84,12079,369
1990,GOOGLE_SEARCH,2026-07-27,3579.31,2667,1601
1991,INSTA_REEL,2026-07-27,9993.97,41162,2787
1992,REFERRAL,2026-07-27,3641.84,1514,1168
1993,FB_JAN,2026-07-28,4482.99,23722,543
1994,GOOGLE_SEARCH,2026-07-28,8682.27,5662,2625
1995,INSTA_REEL,2026-07-28,10425.99,22734,2399
1996,REFERRAL,2026-07-28,4665.36,43411,121
1997,FB_JAN,2026-07-29,14565.14,15587,2858
1998,GOOGLE_SEARCH,2026-07-29,1918.79,4876,1782
1999,INSTA_REEL,2026-07-29,4062.57,27250,1731
2000,REFERRAL,2026-07-29,631.27,26299,191
2001,FB_JAN,2026-07-30,7146.08,1985,1702
2002,GOOGLE_SEARCH,2026-07-30,2093.5,3447,344
2003,INSTA_REEL,2026-07-30,6899.77,17413,788
2004,REFERRAL,2026-07-30,13921.64,20114,270
2005,FB_JAN,2026-07-31,9415.67,6352,1476
2006,GOOGLE_SEARCH,2026-07-31,12623.56,48383,625
2007,INSTA_REEL,2026-07-31,4160.86,12256,1433
2008,REFERRAL,2026-07-31,8368.59,10496,907
2009,FB_JAN,2026-08-01,4450.79,30514,1306
2010,GOOGLE_SEARCH,2026-08-01,5118.39,29030,1518
2011,INSTA_REEL,2026-08-01,7300.29,41622,2897
2012,REFERRAL,2026-08-01,5706.01,37227,544
2013,FB_JAN,2026-08-02,2087.51,9605,931
2014,GOOGLE_SEARCH,2026-08-02,1098.39,49129,865
2015,INSTA_REEL,2026-08-02,2895.93,12735,2679
2016,REFERRAL,2026-08-02,2863.07,24414,231
2017,FB_JAN,2026-08-03,14836.79,28413,558
2018,GOOGLE_SEARCH,2026-08-03,13109.96,48032,1719
2019,INSTA_REEL,2026-08-03,14126.18,12496,2917
2020,REFERRAL,2026-08-03,14916.96,43815,1713
2021,FB_JAN,2026-08-04,1452.36,22057,2255
2022,GOOGLE_SEARCH,2026-08-04,13555.87,37390,565
2023,INSTA_REEL,2026-08-04,14283.97,13387,1098
2024,REFERRAL,2026-08-04,14882.87,1580,220
2025,FB_JAN,2026-08-05,12020.92,24438,511
2026,GOOGLE_SEARCH,2026-08-05,2776.21,6257,73
2027,INSTA_REEL,2026-08-05,3444.62,25147,2346
2028,REFERRAL,2026-08-05,5528.91,26073,2522
2029,FB_JAN,2026-08-06,9181.49,42156,1642
2030,GOOGLE_SEARCH,2026-08-06,5787.97,33533,185
2031,INSTA_REEL,2026-08-06,7581.28,16132,2576
2032,REFERRAL,2026-08-06,7515.02,4688,1040
2033,FB_JAN,2026-08-07,6314.26,3926,746
2034,GOOGLE_SEARCH,2026-08-07,10490.68,44593,2581
2035,INSTA_REEL,2026-08-07,6882.62,9162,2374
2036,REFERRAL,2026-08-07,10003.41,34854,2276
2037,FB_JAN,2026-08-08,2518.21,40319,1658
2038,GOOGLE_SEARCH,2026-08-08,11361.52,25650,1433
2039,INSTA_REEL,2026-08-08,808.32,31066,1787
2040,REFERRAL,2026-08-08,9910.93,10217,374
2041,FB_JAN,2026-08-09,4931.17,42319,370
2042,GOOGLE_SEARCH,2026-08-09,13362.22,42925,498
2043,INSTA_REEL,2026-08-09,11717.67,11911,92
2044,REFERRAL,2026-08-09,2236.58,16309,2678
2045,FB_JAN,2026-08-10,7210.42,16454,2734
2046,GOOGLE_SEARCH,2026-08-10,10665.44,17447,274
2047,INSTA_REEL,2026-08-10,8510.88,28802,2126
2048,REFERRAL,2026-08-10,1908.34,8896,2551
2049,FB_JAN,2026-08-11,5088.1,28791,1794
2050,GOOGLE_SEARCH,2026-08-11,8622.34,5608,713
2051,INSTA_REEL,2026-08-11,1560.11,17613,483
2052,REFERRAL,2026-08-11,1746.14,38119,149
2053,FB_JAN,2026-08-12,1268.0,11249,98
2054,GOOGLE_SEARCH,2026-08-12,12079.37,43796,1853
2055,INSTA_REEL,2026-08-12,4616.41,15646,1150
2056,REFERRAL,2026-08-12,2684.83,16951,645
2057,FB_JAN,2026-08-13,4305.98,12583,2584
2058,GOOGLE_SEARCH,2026-08-13,10441.14,40524,1008
2059,INSTA_REEL,2026-08-13,6207.62,41328,1217
2060,REFERRAL,2026-08-13,12035.32,14973,447
2061,FB_JAN,2026-08-14,14468.61,42520,361
2062,GOOGLE_SEARCH,2026-08-14,6500.68,16732,2871
2063,INSTA_REEL,2026-08-14,2198.11,34573,842
2064,REFERRAL,2026-08-14,11917.13,26326,1875
2065,FB_JAN,2026-08-15,9669.52,41996,2029
2066,GOOGLE_SEARCH,2026-08-15,12105.21,5835,1676
2067,INSTA_REEL,2026-08-15,11878.32,46090,1662
2068,REFERRAL,2026-08-15,13165.52,29488,1724
2069,FB_JAN,2026-08-16,6046.65,41243,1726
2070,GOOGLE_SEARCH,2026-08-16,713.89,21149,1422
2071,INSTA_REEL,2026-08-16,9876.41,13434,1404
2072,REFERRAL,2026-08-16,8306.41,1487,665
2073,FB_JAN,2026-08-17,2044.65,48261,276
2074,GOOGLE_SEARCH,2026-08-17,6377.88,20429,2477
2075,INSTA_REEL,2026-08-17,9875.96,49234,2495
2076,REFERRAL,2026-08-17,3958.61,44474,1350
2077,FB_JAN,2026-08-18,2083.29,4042,932
2078,GOOGLE_SEARCH,2026-08-18,12255.71,29215,1826
2079,INSTA_REEL,2026-08-18,14413.85,24248,1943
2080,REFERRAL,2026-08-18,7984.35,2139,1530
2081,FB_JAN,2026-08-19,12865.6,30081,2023
2082,GOOGLE_SEARCH,2026-08-19,4236.73,12811,1548
2083,INSTA_REEL,2026-08-19,8432.46,5089,1985
2084,REFERRAL,2026-08-19,6978.94,20424,258
2085,FB_JAN,2026-08-20,1532.68,9783,2653
2086,GOOGLE_SEARCH,2026-08-20,3943.19,4124,1434
2087,INSTA_REEL,2026-08-20,9460.13,29927,2343
2088,REFERRAL,2026-08-20,1521.91,34774,2737
2089,FB_JAN,2026-08-21,6559.83,6674,451
2090,GOOGLE_SEARCH,2026-08-21,8923.78,20288,383
2091,INSTA_REEL,2026-08-21,9261.06,41945,2393
2092,REFERRAL,2026-08-21,14403.73,46602,457
2093,FB_JAN,2026-08-22,4870.01,26209,1889
2094,GOOGLE_SEARCH,2026-08-22,9056.54,44372,536
2095,INSTA_REEL,2026-08-22,10806.04,40931,2206
2096,REFERRAL,2026-08-22,2209.43,33218,429
2097,FB_JAN,2026-08-23,2822.71,48973,2976
2098,GOOGLE_SEARCH,2026-08-23,5915.84,38919,2123
2099,INSTA_REEL,2026-08-23,4312.12,36898,1451
2100,REFERRAL,2026-08-23,13632.46,9807,1990
2101,FB_JAN,2026-08-24,3333.91,40476,1743
2102,GOOGLE_SEARCH,2026-08-24,8435.79,16257,720
2103,INSTA_REEL,2026-08-24,4678.42,35154,401
2104,REFERRAL,2026-08-24,9324.94,47617,2064
2105,FB_JAN,2026-08-25,13953.43,14504,186
2106,GOOGLE_SEARCH,2026-08-25,3550.96,35992,640
2107,INSTA_REEL,2026-08-25,1233.47,36986,2987
2108,REFERRAL,2026-08-25,10399.49,23865,2038
2109,FB_JAN,2026-08-26,11921.7,8286,216
2110,GOOGLE_SEARCH,2026-08-26,9859.83,37597,1383
2111,INSTA_REEL,2026-08-26,8519.59,13616,1358
2112,REFERRAL,2026-08-26,14130.52,9527,1098
2113,FB_JAN,2026-08-27,9611.81,4930,1484
2114,GOOGLE_SEARCH,2026-08-27,3894.83,47759,2325
2115,INSTA_REEL,2026-08-27,6112.98,6258,665
2116,REFERRAL,2026-08-27,8512.17,18569,1541
2117,FB_JAN,2026-08-28,1958.17,9737,2125
2118,GOOGLE_SEARCH,2026-08-28,11125.51,16898,1031
2119,INSTA_REEL,2026-08-28,1571.43,24544,1348
2120,REFERRAL,2026-08-28,11673.67,1825,1450
2121,FB_JAN,2026-08-29,2031.02,8001,805
2122,GOOGLE_SEARCH,2026-08-29,3446.29,40107,491
2123,INSTA_REEL,2026-08-29,6335.05,32780,127
2124,REFERRAL,2026-08-29,6601.47,49967,2067
2125,FB_JAN,2026-08-30,12308.5,36283,1333
2126,GOOGLE_SEARCH,2026-08-30,10267.46,35153,2820
2127,INSTA_REEL,2026-08-30,10942.23,31597,1772
2128,REFERRAL,2026-08-30,9491.39,1127,170
2129,FB_JAN,2026-08-31,9533.83,27925,1086
2130,GOOGLE_SEARCH,2026-08-31,2559.9,1712,691
2131,INSTA_REEL,2026-08-31,2502.21,9182,1407
2132,REFERRAL,2026-08-31,13598.74,20351,2856
2133,FB_JAN,2026-09-01,12128.32,27840,995
2134,GOOGLE_SEARCH,2026-09-01,5995.27,11776,546
2135,INSTA_REEL,2026-09-01,14674.56,19950,349
2136,REFERRAL,2026-09-01,2258.12,41761,259
2137,FB_JAN,2026-09-02,5694.56,11375,1002
2138,GOOGLE_SEARCH,2026-09-02,9272.52,18961,2343
2139,INSTA_REEL,2026-09-02,3075.26,14531,710
2140,REFERRAL,2026-09-02,1113.41,35466,2014
2141,FB_JAN,2026-09-03,7897.78,13671,2592
2142,GOOGLE_SEARCH,2026-09-03,10516.98,5669,486
2143,INSTA_REEL,2026-09-03,5443.44,25268,1545
2144,REFERRAL,2026-09-03,11731.95,44636,1746
2145,FB_JAN,2026-09-04,3847.47,18531,1587
2146,GOOGLE_SEARCH,2026-09-04,2972.4,22200,1938
2147,INSTA_REEL,2026-09-04,3020.26,14071,1849
2148,REFERRAL,2026-09-04,996.35,29430,2986
2149,FB_JAN,2026-09-05,3625.17,49426,1787
2150,GOOGLE_SEARCH,2026-09-05,1555.77,40130,697
2151,INSTA_REEL,2026-09-05,9765.28,3077,2372
2152,REFERRAL,2026-09-05,11037.86,29469,2505
2153,FB_JAN,2026-09-06,9620.82,16762,2217
2154,GOOGLE_SEARCH,2026-09-06,13725.16,18035,2655
2155,INSTA_REEL,2026-09-06,4392.27,9027,68
2156,REFERRAL,2026-09-06,3905.03,13311,2956
2157,FB_JAN,2026-09-07,9724.84,5562,1224
2158,GOOGLE_SEARCH,2026-09-07,11414.11,31246,2062
2159,INSTA_REEL,2026-09-07,2875.36,35329,1920
2160,REFERRAL,2026-09-07,2281.44,31411,1410
2161,FB_JAN,2026-09-08,5570.34,17088,104
2162,GOOGLE_SEARCH,2026-09-08,11317.11,9459,2520
2163,INSTA_REEL,2026-09-08,4162.15,31550,2537
2164,REFERRAL,2026-09-08,12798.86,27126,1632
2165,FB_JAN,2025-03-17,8059.36,30976,2841
2166,GOOGLE_SEARCH,2025-03-17,4533.04,19876,1182
2167,INSTA_REEL,2025-03-17,14791.7,22232,180
2168,REFERRAL,2025-03-17,12426.82,36335,1195
2169,FB_JAN,2025-03-18,11820.4,28819,1635
2170,GOOGLE_SEARCH,2025-03-18,13381.32,4120,2500
2171,INSTA_REEL,2025-03-18,4781.27,29099,2072
2172,REFERRAL,2025-03-18,1009.88,33355,573
2173,FB_JAN,2025-03-19,8239.33,15692,1462
2174,GOOGLE_SEARCH,2025-03-19,11536.86,5374,2056
2175,INSTA_REEL,2025-03-19,6242.35,22969,1640
2176,REFERRAL,2025-03-19,12633.65,43750,975
2177,FB_JAN,2025-03-20,3933.24,25685,388
2178,GOOGLE_SEARCH,2025-03-20,3611.72,45137,2358
2179,INSTA_REEL,2025-03-20,2542.57,46686,2444
2180,REFERRAL,2025-03-20,2249.42,40091,1940
2181,FB_JAN,2025-03-21,6151.22,42680,1684
2182,GOOGLE_SEARCH,2025-03-21,4113.43,17912,1596
2183,INSTA_REEL,2025-03-21,7798.08,16902,1006
2184,REFERRAL,2025-03-21,8962.54,29062,2929
2185,FB_JAN,2025-03-22,5609.95,47172,1691
2186,GOOGLE_SEARCH,2025-03-22,5334.5,9763,348
2187,INSTA_REEL,2025-03-22,6918.97,12193,2490
2188,REFERRAL,2025-03-22,12796.97,25569,1439
2189,FB_JAN,2025-03-23,12535.21,31440,454
2190,GOOGLE_SEARCH,2025-03-23,1665.05,40330,723
2191,INSTA_REEL,2025-03-23,6481.91,14155,1652
2192,REFERRAL,2025-03-23,6263.86,25938,2327
2193,FB_JAN,2025-03-24,6420.06,16102,1235
2194,GOOGLE_SEARCH,2025-03-24,9274.52,7018,2228
2195,INSTA_REEL,2025-03-24,7411.78,1338,1281
2196,REFERRAL,2025-03-24,7033.87,46184,377
2197,FB_JAN,2025-03-25,4274.47,4489,2774
2198,GOOGLE_SEARCH,2025-03-25,8815.54,34276,2364
2199,INSTA_REEL,2025-03-25,2884.85,40958,2517
2200,REFERRAL,2025-03-25,12826.22,16548,81
2201,FB_JAN,2025-03-26,14258.82,7963,2830
2202,GOOGLE_SEARCH,2025-03-26,13527.17,49163,1071
2203,INSTA_REEL,2025-03-26,10687.03,25225,2780
2204,REFERRAL,2025-03-26,9809.41,37801,1766
2205,FB_JAN,2025-03-27,11606.28,21313,443
2206,GOOGLE_SEARCH,2025-03-27,12193.66,48168,1599
2207,INSTA_REEL,2025-03-27,6558.65,1107,2356
2208,REFERRAL,2025-03-27,5111.42,11665,1763
2209,FB_JAN,2025-03-28,14780.99,15977,2684
2210,GOOGLE_SEARCH,2025-03-28,717.55,46371,1879
2211,INSTA_REEL,2025-03-28,8995.76,33987,2922
2212,REFERRAL,2025-03-28,3767.11,27697,1453
2213,FB_JAN,2025-03-29,5446.77,30538,2702
2214,GOOGLE_SEARCH,2025-03-29,6193.28,40442,612
2215,INSTA_REEL,2025-03-29,1963.72,31794,1575
2216,REFERRAL,2025-03-29,7023.5,13818,2351
2217,FB_JAN,2025-03-30,11640.01,9511,1742
2218,GOOGLE_SEARCH,2025-03-30,11120.46,21763,1846
2219,INSTA_REEL,2025-03-30,14761.12,21328,905
2220,REFERRAL,2025-03-30,2629.99,37890,1435
2221,FB_JAN,2025-03-31,2418.05,49613,1935
2222,GOOGLE_SEARCH,2025-03-31,9138.75,24337,610
2223,INSTA_REEL,2025-03-31,12294.0,12453,158
2224,REFERRAL,2025-03-31,1854.24,16519,2007
2225,FB_JAN,2025-04-01,1329.91,10807,2810
2226,GOOGLE_SEARCH,2025-04-01,4317.29,7298,2385
2227,INSTA_REEL,2025-04-01,6657.67,20461,1947
2228,REFERRAL,2025-04-01,8952.57,49486,2781
2229,FB_JAN,2025-04-02,1157.71,23343,1488
2230,GOOGLE_SEARCH,2025-04-02,2771.36,24205,1842
2231,INSTA_REEL,2025-04-02,9303.7,23824,809
2232,REFERRAL,2025-04-02,6679.52,3651,2551
2233,FB_JAN,2025-04-03,10316.14,39753,1129
2234,GOOGLE_SEARCH,2025-04-03,1931.22,26506,2854
2235,INSTA_REEL,2025-04-03,2779.03,4397,391
2236,REFERRAL,2025-04-03,3234.18,47888,168
2237,FB_JAN,2025-04-04,14612.41,49068,1557
2238,GOOGLE_SEARCH,2025-04-04,3478.31,17076,2688
2239,INSTA_REEL,2025-04-04,5249.21,18058,1398
2240,REFERRAL,2025-04-04,10910.46,41268,1925
2241,FB_JAN,2025-04-05,1986.52,3887,1775
2242,GOOGLE_SEARCH,2025-04-05,6824.79,2982,2801
2243,INSTA_REEL,2025-04-05,5356.27,27810,2035
2244,REFERRAL,2025-04-05,12343.55,20206,1341
2245,FB_JAN,2025-04-06,7332.16,24704,2122
2246,GOOGLE_SEARCH,2025-04-06,10940.51,15567,1351
2247,INSTA_REEL,2025-04-06,10982.1,5220,2213
2248,REFERRAL,2025-04-06,12583.54,40336,457
2249,FB_JAN,2025-04-07,10692.08,45440,767
2250,GOOGLE_SEARCH,2025-04-07,13814.75,46432,2962
2251,INSTA_REEL,2025-04-07,14046.39,45112,289
2252,REFERRAL,2025-04-07,5523.72,15996,400
2253,FB_JAN,2025-04-08,8205.9,16008,1834
2254,GOOGLE_SEARCH,2025-04-08,1118.53,24912,2632
2255,INSTA_REEL,2025-04-08,10356.01,10441,599
2256,REFERRAL,2025-04-08,10568.07,46421,2353
2257,FB_JAN,2025-04-09,2655.6,34990,1915
2258,GOOGLE_SEARCH,2025-04-09,6081.34,38832,2231
2259,INSTA_REEL,2025-04-09,9226.52,33625,2315
2260,REFERRAL,2025-04-09,13950.16,13005,2668
2261,FB_JAN,2025-04-10,13766.03,12258,505
2262,GOOGLE_SEARCH,2025-04-10,4220.04,15060,895
2263,INSTA_REEL,2025-04-10,1652.27,47499,2637
2264,REFERRAL,2025-04-10,10251.74,4359,2789
2265,FB_JAN,2025-04-11,3901.02,1009,547
2266,GOOGLE_SEARCH,2025-04-11,6348.16,17348,2475
2267,INSTA_REEL,2025-04-11,11673.15,48678,2617
2268,REFERRAL,2025-04-11,6215.14,38344,2744
2269,FB_JAN,2025-04-12,12717.74,11340,482
2270,GOOGLE_SEARCH,2025-04-12,13465.05,35541,1389
2271,INSTA_REEL,2025-04-12,6847.45,47921,275
2272,REFERRAL,2025-04-12,12709.77,19427,2998
2273,FB_JAN,2025-04-13,2424.53,41852,172
2274,GOOGLE_SEARCH,2025-04-13,4052.91,12287,2158
2275,INSTA_REEL,2025-04-13,6770.81,42377,1714
2276,REFERRAL,2025-04-13,12152.42,4325,1042
2277,FB_JAN,2025-04-14,1156.97,6708,294
2278,GOOGLE_SEARCH,2025-04-14,12246.31,9242,2195
2279,INSTA_REEL,2025-04-14,653.82,45273,1720
2280,REFERRAL,2025-04-14,6618.51,46484,2480
2281,FB_JAN,2025-04-15,1746.53,15353,916
2282,GOOGLE_SEARCH,2025-04-15,9253.1,43237,609
2283,INSTA_REEL,2025-04-15,13012.52,30183,2236
2284,REFERRAL,2025-04-15,2365.65,27914,1100
2285,FB_JAN,2025-04-16,4390.26,35525,2919
2286,GOOGLE_SEARCH,2025-04-16,2193.44,21462,2439
2287,INSTA_REEL,2025-04-16,3588.19,20589,666
2288,REFERRAL,2025-04-16,3480.19,33382,2010
2289,FB_JAN,2025-04-17,11438.29,41853,2744
2290,GOOGLE_SEARCH,2025-04-17,13988.11,46479,807
2291,INSTA_REEL,2025-04-17,3293.54,39857,1525
2292,REFERRAL,2025-04-17,3530.37,48251,989
2293,FB_JAN,2025-04-18,6216.9,39893,296
2294,GOOGLE_SEARCH,2025-04-18,7622.31,41101,1463
2295,INSTA_REEL,2025-04-18,5377.09,39396,81
2296,REFERRAL,2025-04-18,2341.35,15825,1034
2297,FB_JAN,2025-04-19,4010.4,30988,608
2298,GOOGLE_SEARCH,2025-04-19,13349.26,35243,1964
2299,INSTA_REEL,2025-04-19,7577.87,24285,773
2300,REFERRAL,2025-04-19,1561.87,23693,2157
2301,FB_JAN,2025-04-20,13610.72,46736,641
2302,GOOGLE_SEARCH,2025-04-20,2057.02,19603,2628
2303,INSTA_REEL,2025-04-20,8987.32,17858,552
2304,REFERRAL,2025-04-20,11247.88,10884,2972
2305,FB_JAN,2025-04-21,1077.07,33289,745
2306,GOOGLE_SEARCH,2025-04-21,5784.34,16174,1307
2307,INSTA_REEL,2025-04-21,13988.34,15754,1779
2308,REFERRAL,2025-04-21,8746.02,3680,2282
2309,FB_JAN,2025-04-22,6511.06,16193,577
2310,GOOGLE_SEARCH,2025-04-22,8346.11,9292,1112
2311,INSTA_REEL,2025-04-22,12635.44,25703,636
2312,REFERRAL,2025-04-22,12406.19,44289,2948
2313,FB_JAN,2025-04-23,7290.63,25266,915
2314,GOOGLE_SEARCH,2025-04-23,9061.42,31854,2594
2315,INSTA_REEL,2025-04-23,14992.93,4794,2972
2316,REFERRAL,2025-04-23,5969.75,13524,2388
2317,FB_JAN,2025-04-24,6444.32,4632,2056
2318,GOOGLE_SEARCH,2025-04-24,13456.42,38830,2030
2319,INSTA_REEL,2025-04-24,11384.27,5934,540
2320,REFERRAL,2025-04-24,2241.5,5004,454
2321,FB_JAN,2025-04-25,711.42,2296,2175
2322,GOOGLE_SEARCH,2025-04-25,3183.56,31463,1003
2323,INSTA_REEL,2025-04-25,9907.26,40995,2019
2324,REFERRAL,2025-04-25,4813.93,30991,2847
2325,FB_JAN,2025-04-26,9347.22,39288,414
2326,GOOGLE_SEARCH,2025-04-26,3272.76,40188,305
2327,INSTA_REEL,2025-04-26,11917.83,28089,1745
2328,REFERRAL,2025-04-26,2191.99,11338,1317
2329,FB_JAN,2025-04-27,9330.41,15218,1237
2330,GOOGLE_SEARCH,2025-04-27,1899.66,29528,569
2331,INSTA_REEL,2025-04-27,11164.89,13745,2820
2332,REFERRAL,2025-04-27,4243.63,31212,1509
2333,FB_JAN,2025-04-28,8352.89,26041,93
2334,GOOGLE_SEARCH,2025-04-28,10251.99,36382,2785
2335,INSTA_REEL,2025-04-28,9948.57,26437,202
2336,REFERRAL,2025-04-28,10905.5,3349,2954
2337,FB_JAN,2025-04-29,8325.03,42453,2064
2338,GOOGLE_SEARCH,2025-04-29,7968.0,8365,1258
2339,INSTA_REEL,2025-04-29,11303.58,10138,1905
2340,REFERRAL,2025-04-29,7140.47,1965,1192
2341,FB_JAN,2025-04-30,12377.3,1671,749
2342,GOOGLE_SEARCH,2025-04-30,6830.19,45828,167
2343,INSTA_REEL,2025-04-30,9120.81,43646,1935
2344,REFERRAL,2025-04-30,11362.9,19135,1358
2345,FB_JAN,2025-05-01,4126.53,37594,1429
2346,GOOGLE_SEARCH,2025-05-01,2788.55,5544,1288
2347,INSTA_REEL,2025-05-01,7454.53,21343,2874
2348,REFERRAL,2025-05-01,516.6,48874,1395
2349,FB_JAN,2025-05-02,7014.55,1514,2696
2350,GOOGLE_SEARCH,2025-05-02,8317.88,13728,2234
2351,INSTA_REEL,2025-05-02,12419.15,3253,582
2352,REFERRAL,2025-05-02,11311.0,32522,2264
2353,FB_JAN,2025-05-03,4728.1,9641,2376
2354,GOOGLE_SEARCH,2025-05-03,5136.02,48872,2366
2355,INSTA_REEL,2025-05-03,1311.22,24115,1316
2356,REFERRAL,2025-05-03,14732.65,8253,1133
2357,FB_JAN,2025-05-04,4768.92,15231,2167
2358,GOOGLE_SEARCH,2025-05-04,2511.0,34313,134
2359,INSTA_REEL,2025-05-04,14083.65,35009,90
2360,REFERRAL,2025-05-04,2940.32,21197,1278
2361,FB_JAN,2025-05-05,2097.45,12281,2173
2362,GOOGLE_SEARCH,2025-05-05,5417.68,24629,1579
2363,INSTA_REEL,2025-05-05,6078.21,36812,284
2364,REFERRAL,2025-05-05,8774.56,1165,893
2365,FB_JAN,2025-05-06,2824.45,6138,724
2366,GOOGLE_SEARCH,2025-05-06,9161.59,12126,2929
2367,INSTA_REEL,2025-05-06,3175.54,38590,2990
2368,REFERRAL,2025-05-06,14694.46,41880,862
2369,FB_JAN,2025-05-07,8435.27,8704,1625
2370,GOOGLE_SEARCH,2025-05-07,2110.19,21658,904
2371,INSTA_REEL,2025-05-07,5601.71,26291,213
2372,REFERRAL,2025-05-07,7806.4,33148,639
2373,FB_JAN,2025-05-08,9742.36,23360,1571
2374,GOOGLE_SEARCH,2025-05-08,7190.77,21102,2806
2375,INSTA_REEL,2025-05-08,2954.63,31521,1205
2376,REFERRAL,2025-05-08,3917.33,20723,2441
2377,FB_JAN,2025-05-09,2554.84,19304,525
2378,GOOGLE_SEARCH,2025-05-09,7439.65,27032,2266
2379,INSTA_REEL,2025-05-09,8435.28,11662,2670
2380,REFERRAL,2025-05-09,2071.43,35455,200
2381,FB_JAN,2025-05-10,771.48,46947,441
2382,GOOGLE_SEARCH,2025-05-10,1096.42,10728,355
2383,INSTA_REEL,2025-05-10,13224.73,33133,996
2384,REFERRAL,2025-05-10,11015.01,45900,233
2385,FB_JAN,2025-05-11,4746.92,30965,2077
2386,GOOGLE_SEARCH,2025-05-11,2864.85,44905,900
